Date,Open,High,Low,Close,Adj Close,Volume
2019-10-02,112.91,113.51,112.25,112.85,112.85,1019021
2019-10-03,112.82,113.42,112.14,112.74,112.74,1019890
2019-10-04,112.67,113.27,112.04,112.64,112.64,1019890
2019-10-07,112.5,113.13,111.9,112.53,112.53,1019021
2019-10-08,112.35,113.03,111.75,112.43,112.43,1017321
2019-10-09,112.27,112.93,111.67,112.33,112.33,1014863
2019-10-10,112.23,112.83,111.63,112.23,112.23,1011756
2019-10-11,112.2,112.8,111.54,112.14,112.14,1008135
2019-10-14,112.12,112.72,111.44,112.04,112.04,1004158
2019-10-15,111.98,112.58,111.35,111.95,111.95,1000000
2019-10-16,111.83,112.46,111.23,111.86,111.86,995842
2019-10-17,111.7,112.37,111.1,111.77,111.77,991865
2019-10-18,111.63,112.29,111.03,111.69,111.69,988244
2019-10-21,111.61,112.21,111.01,111.61,111.61,985137
2019-10-22,111.59,112.19,110.93,111.53,111.53,982679
2019-10-23,111.53,112.13,110.85,111.45,111.45,980979
2019-10-24,111.42,112.02,110.78,111.38,111.38,980110
2019-10-25,111.28,111.91,110.68,111.31,111.31,980110
2019-10-28,111.17,111.85,110.57,111.25,111.25,980979
2019-10-29,111.12,111.79,110.52,111.19,111.19,982679
2019-10-30,111.13,111.73,110.53,111.13,111.13,985137
2019-10-31,111.14,111.74,110.47,111.07,111.07,988244
2019-11-01,111.1,111.7,110.42,111.02,111.02,991865
2019-11-04,111.01,111.61,110.38,110.98,110.98,995842
2019-11-05,110.9,111.54,110.3,110.94,110.94,1000000
2019-11-06,110.82,111.5,110.22,110.9,110.9,1004158
2019-11-07,110.8,111.46,110.2,110.86,110.86,1008135
2019-11-08,110.84,111.44,110.24,110.84,110.84,1011756
2019-11-11,110.87,111.47,110.21,110.81,110.81,1014863
2019-11-12,110.87,111.47,110.19,110.79,110.79,1017321
2019-11-13,110.81,111.41,110.18,110.78,110.78,1019021
2019-11-14,110.73,111.36,110.13,110.76,110.76,1019890
2019-11-15,110.68,111.36,110.08,110.76,110.76,1019890
2019-11-18,110.69,111.36,110.09,110.76,110.76,1019021
2019-11-19,110.76,111.36,110.16,110.76,110.76,1017321
2019-11-20,110.83,111.43,110.17,110.77,110.77,1014863
2019-11-21,110.86,111.46,110.18,110.78,110.78,1011756
2019-11-22,110.83,111.43,110.2,110.8,110.8,1008135
2019-11-25,110.79,111.42,110.19,110.82,110.82,1004158
2019-11-26,110.77,111.45,110.17,110.85,110.85,1000000
2019-11-27,110.82,111.48,110.22,110.88,110.88,995842
2019-11-28,110.92,111.52,110.32,110.92,110.92,991865
2019-11-29,111.02,111.62,110.36,110.96,110.96,988244
2019-12-02,111.09,111.69,110.41,111.01,111.01,985137
2019-12-03,111.1,111.7,110.46,111.06,111.06,982679
2019-12-04,111.08,111.72,110.48,111.12,111.12,980979
2019-12-05,111.1,111.78,110.5,111.18,111.18,980110
2019-12-06,111.18,111.84,110.58,111.24,111.24,980110
2019-12-09,111.32,111.92,110.72,111.32,111.32,980979
2019-12-10,111.45,112.05,110.79,111.39,111.39,982679
2019-12-11,111.55,112.15,110.87,111.47,111.47,985137
2019-12-12,111.59,112.19,110.96,111.56,111.56,988244
2019-12-13,111.61,112.24,111.01,111.64,111.64,991865
2019-12-16,111.66,112.34,111.06,111.74,111.74,995842
2019-12-17,111.77,112.44,111.17,111.84,111.84,1000000
2019-12-18,111.94,112.54,111.34,111.94,111.94,1004158
2019-12-19,112.11,112.71,111.44,112.04,112.04,1008135
2019-12-20,112.23,112.83,111.55,112.15,112.15,1011756
2019-12-23,112.3,112.9,111.67,112.27,112.27,1014863
2019-12-24,112.35,112.99,111.75,112.39,112.39,1017321
2019-12-25,112.43,113.11,111.83,112.51,112.51,1019021
2019-12-26,112.57,113.23,111.97,112.63,112.63,1019890
2019-12-27,112.76,113.36,112.16,112.76,112.76,1019890
2019-12-30,112.96,113.56,112.29,112.89,112.89,1019021
2019-12-31,113.11,113.71,112.43,113.03,113.03,1017321
2020-01-01,113.2,113.8,112.57,113.17,113.17,1014863
2020-01-02,113.27,113.91,112.67,113.31,113.31,1011756
2020-01-03,113.38,114.05,112.78,113.45,113.45,1008135
2020-01-06,113.54,114.2,112.94,113.6,113.6,1004158
2020-01-07,113.75,114.35,113.15,113.75,113.75,1000000
2020-01-08,113.96,114.56,113.3,113.9,113.9,995842
2020-01-09,114.13,114.73,113.46,114.06,114.06,991865
2020-01-10,114.25,114.85,113.61,114.21,114.21,988244
2020-01-13,114.34,114.97,113.74,114.37,114.37,985137
2020-01-14,114.45,115.13,113.85,114.53,114.53,982679
2020-01-15,114.63,115.29,114.03,114.69,114.69,980979
2020-01-16,114.86,115.46,114.26,114.86,114.86,980110
2020-01-17,115.08,115.68,114.42,115.02,115.02,980110
2020-01-20,115.27,115.87,114.59,115.19,115.19,980979
2020-01-21,115.39,115.99,114.76,115.36,115.36,982679
2020-01-22,115.49,116.12,114.89,115.52,115.52,985137
2020-01-23,115.61,116.29,115.01,115.69,115.69,988244
2020-01-24,115.8,116.46,115.2,115.86,115.86,991865
2020-01-27,116.03,116.63,115.43,116.03,116.03,995842
2020-01-28,116.26,116.86,115.6,116.2,116.2,1000000
2020-01-29,116.45,117.05,115.77,116.37,116.37,1004158
2020-01-30,116.57,117.17,115.94,116.54,116.54,1008135
2020-01-31,116.67,117.31,116.07,116.71,116.71,1011756
2020-02-03,116.8,117.48,116.2,116.88,116.88,1014863
2020-02-04,116.98,117.64,116.38,117.04,117.04,1017321
2020-02-05,117.21,117.81,116.61,117.21,117.21,1019021
2020-02-06,117.44,118.04,116.78,117.38,117.38,1019890
2020-02-07,117.62,118.22,116.94,117.54,117.54,1019890
2020-02-10,117.74,118.34,117.11,117.71,117.71,1019021
2020-02-11,117.83,118.47,117.23,117.87,117.87,1017321
2020-02-12,117.95,118.63,117.35,118.03,118.03,1014863
2020-02-13,118.12,118.79,117.52,118.19,118.19,1011756
2020-02-14,118.34,118.94,117.74,118.34,118.34,1008135
2020-02-17,118.56,119.16,117.9,118.5,118.5,1004158
2020-02-18,118.73,119.33,118.05,118.65,118.65,1000000
2020-02-19,118.83,119.43,118.2,118.8,118.8,995842
2020-02-20,118.91,119.55,118.31,118.95,118.95,991865
2020-02-21,119.01,119.69,118.41,119.09,119.09,988244
2020-02-24,119.17,119.83,118.57,119.23,119.23,985137
2020-02-25,119.37,119.97,118.77,119.37,119.37,982679
2020-02-26,119.57,120.17,118.91,119.51,119.51,980979
2020-02-27,119.72,120.32,119.04,119.64,119.64,980110
2020-02-28,119.8,120.4,119.17,119.77,119.77,980110
2020-03-02,119.86,120.49,119.26,119.89,119.89,980979
2020-03-03,119.94,120.61,119.34,120.01,120.01,982679
2020-03-04,120.07,120.73,119.47,120.13,120.13,985137
2020-03-05,120.25,120.85,119.65,120.25,120.25,988244
2020-03-06,120.42,121.02,119.76,120.36,120.36,991865
2020-03-09,120.54,121.14,119.86,120.46,120.46,995842
2020-03-10,120.6,121.2,119.96,120.56,120.56,1000000
2020-03-11,120.63,121.26,120.03,120.66,120.66,1004158
2020-03-12,120.68,121.36,120.08,120.76,120.76,1008135
2020-03-13,120.78,121.44,120.18,120.84,120.84,1011756
2020-03-16,120.93,121.53,120.33,120.93,120.93,1014863
2020-03-17,121.07,121.67,120.41,121.01,121.01,1017321
2020-03-18,121.16,121.76,120.48,121.08,121.08,1019021
2020-03-19,121.19,121.79,120.56,121.16,121.16,1019890
2020-03-20,121.19,121.82,120.59,121.22,121.22,1019890
2020-03-23,121.2,121.88,120.6,121.28,121.28,1019021
2020-03-24,121.28,121.94,120.68,121.34,121.34,1017321
2020-03-25,121.39,121.99,120.79,121.39,121.39,1014863
2020-03-26,121.5,122.1,120.84,121.44,121.44,1011756
2020-03-27,121.56,122.16,120.88,121.48,121.48,1008135
2020-03-30,121.55,122.15,120.92,121.52,121.52,1004158
2020-03-31,121.52,122.15,120.92,121.55,121.55,1000000
2020-04-01,121.5,122.18,120.9,121.58,121.58,995842
2020-04-02,121.54,122.2,120.94,121.6,121.6,991865
2020-04-03,121.62,122.22,121.02,121.62,121.62,988244
2020-04-06,121.69,122.29,121.03,121.63,121.63,985137
2020-04-07,121.72,122.32,121.04,121.64,121.64,982679
2020-04-08,121.68,122.28,121.04,121.64,121.64,980979
2020-04-09,121.61,122.24,121.01,121.64,121.64,980110
2020-04-10,121.56,122.24,120.96,121.64,121.64,980110
2020-04-13,121.56,122.22,120.96,121.62,121.62,980979
2020-04-14,121.61,122.21,121.01,121.61,121.61,982679
2020-04-15,121.65,122.25,120.99,121.59,121.59,985137
2020-04-16,121.64,122.24,120.96,121.56,121.56,988244
2020-04-17,121.57,122.17,120.94,121.54,121.54,991865
2020-04-20,121.47,122.1,120.87,121.5,121.5,995842
2020-04-21,121.39,122.06,120.79,121.46,121.46,1000000
2020-04-22,121.36,122.02,120.76,121.42,121.42,1004158
2020-04-23,121.38,121.98,120.78,121.38,121.38,1008135
2020-04-24,121.39,121.99,120.73,121.33,121.33,1011756
2020-04-27,121.35,121.95,120.67,121.27,121.27,1014863
2020-04-28,121.25,121.85,120.61,121.21,121.21,1017321
2020-04-29,121.12,121.75,120.52,121.15,121.15,1019021
2020-04-30,121.01,121.69,120.41,121.09,121.09,1019890
2020-05-01,120.96,121.62,120.36,121.02,121.02,1019890
2020-05-04,120.95,121.55,120.35,120.95,120.95,1019021
2020-05-05,120.93,121.53,120.27,120.87,120.87,1017321
2020-05-06,120.87,121.47,120.19,120.79,120.79,1014863
2020-05-07,120.75,121.35,120.11,120.71,120.71,1011756
2020-05-08,120.59,121.23,119.99,120.63,120.63,1008135
2020-05-11,120.46,121.14,119.86,120.54,120.54,1004158
2020-05-12,120.39,121.05,119.79,120.45,120.45,1000000
2020-05-13,120.36,120.96,119.76,120.36,120.36,995842
2020-05-14,120.33,120.93,119.66,120.26,120.26,991865
2020-05-15,120.24,120.84,119.57,120.17,120.17,988244
2020-05-18,120.1,120.7,119.47,120.07,120.07,985137
2020-05-19,119.93,120.57,119.33,119.97,119.97,982679
2020-05-20,119.79,120.47,119.19,119.87,119.87,980979
2020-05-21,119.7,120.36,119.1,119.76,119.76,980110
2020-05-22,119.66,120.26,119.06,119.66,119.66,980110
2020-05-25,119.61,120.21,118.95,119.55,119.55,980979
2020-05-26,119.52,120.12,118.84,119.44,119.44,982679
2020-05-27,119.37,119.97,118.74,119.34,119.34,985137
2020-05-28,119.19,119.83,118.59,119.23,119.23,988244
2020-05-29,119.04,119.72,118.44,119.12,119.12,991865
2020-06-01,118.95,119.61,118.35,119.01,119.01,995842
2020-06-02,118.9,119.5,118.3,118.9,118.9,1000000
2020-06-03,118.85,119.45,118.19,118.79,118.79,1004158
2020-06-04,118.76,119.36,118.08,118.68,118.68,1008135
2020-06-05,118.61,119.21,117.97,118.57,118.57,1011756
2020-06-08,118.43,119.06,117.83,118.46,118.46,1014863
2020-06-09,118.28,118.96,117.68,118.36,118.36,1017321
2020-06-10,118.19,118.85,117.59,118.25,118.25,1019021
2020-06-11,118.14,118.74,117.54,118.14,118.14,1019890
2020-06-12,118.1,118.7,117.44,118.04,118.04,1019890
2020-06-15,118.01,118.61,117.33,117.93,117.93,1019021
2020-06-16,117.87,118.47,117.23,117.83,117.83,1017321
2020-06-17,117.7,118.33,117.1,117.73,117.73,1014863
2020-06-18,117.56,118.23,116.96,117.63,117.63,1011756
2020-06-19,117.47,118.14,116.87,117.54,117.54,1008135
2020-06-22,117.44,118.04,116.84,117.44,117.44,1004158
2020-06-23,117.41,118.01,116.75,117.35,117.35,1000000
2020-06-24,117.34,117.94,116.66,117.26,117.26,995842
2020-06-25,117.21,117.81,116.57,117.17,117.17,991865
2020-06-26,117.05,117.69,116.45,117.09,117.09,988244
2020-06-29,116.93,117.61,116.33,117.01,117.01,985137
2020-06-30,116.87,117.53,116.27,116.93,116.93,982679
2020-07-01,116.85,117.45,116.25,116.85,116.85,980979
2020-07-02,116.84,117.44,116.18,116.78,116.78,980110
2020-07-03,116.79,117.39,116.11,116.71,116.71,980110
2020-07-06,116.68,117.28,116.05,116.65,116.65,980979
2020-07-07,116.55,117.19,115.95,116.59,116.59,982679
2020-07-08,116.45,117.13,115.85,116.53,116.53,985137
2020-07-09,116.41,117.07,115.81,116.47,116.47,988244
2020-07-10,116.42,117.02,115.82,116.42,116.42,991865
2020-07-13,116.44,117.04,115.78,116.38,116.38,995842
2020-07-14,116.41,117.01,115.74,116.34,116.34,1000000
2020-07-15,116.33,116.93,115.7,116.3,116.3,1004158
2020-07-16,116.23,116.86,115.63,116.26,116.26,1008135
2020-07-17,116.16,116.84,115.56,116.24,116.24,1011756
2020-07-20,116.15,116.81,115.55,116.21,116.21,1014863
2020-07-21,116.19,116.79,115.59,116.19,116.19,1017321
2020-07-22,116.24,116.84,115.58,116.18,116.18,1019021
2020-07-23,116.24,116.84,115.56,116.16,116.16,1019890
2020-07-24,116.19,116.79,115.56,116.16,116.16,1019890
2020-07-27,116.12,116.76,115.52,116.16,116.16,1019021
2020-07-28,116.08,116.76,115.48,116.16,116.16,1017321
2020-07-29,116.11,116.77,115.51,116.17,116.17,1014863
2020-07-30,116.18,116.78,115.58,116.18,116.18,1011756
2020-07-31,116.26,116.86,115.6,116.2,116.2,1008135
2020-08-03,116.3,116.9,115.62,116.22,116.22,1004158
2020-08-04,116.28,116.88,115.65,116.25,116.25,1000000
2020-08-05,116.25,116.88,115.65,116.28,116.28,995842
2020-08-06,116.24,116.92,115.64,116.32,116.32,991865
2020-08-07,116.3,116.96,115.7,116.36,116.36,988244
2020-08-10,116.41,117.01,115.81,116.41,116.41,985137
2020-08-11,116.52,117.12,115.86,116.46,116.46,982679
2020-08-12,116.6,117.2,115.92,116.52,116.52,980979
2020-08-13,116.61,117.21,115.98,116.58,116.58,980110
2020-08-14,116.61,117.24,116.01,116.64,116.64,980110
2020-08-17,116.64,117.32,116.04,116.72,116.72,980979
2020-08-18,116.73,117.39,116.13,116.79,116.79,982679
2020-08-19,116.87,117.47,116.27,116.87,116.87,985137
2020-08-20,117.02,117.62,116.36,116.96,116.96,988244
2020-08-21,117.12,117.72,116.44,117.04,117.04,991865
2020-08-24,117.17,117.77,116.54,117.14,117.14,995842
2020-08-25,117.2,117.84,116.6,117.24,117.24,1000000
2020-08-26,117.26,117.94,116.66,117.34,117.34,1004158
2020-08-27,117.38,118.04,116.78,117.44,117.44,1008135
2020-08-28,117.55,118.15,116.95,117.55,117.55,1011756
2020-08-31,117.73,118.33,117.07,117.67,117.67,1014863
2020-09-01,117.86,118.46,117.19,117.79,117.79,1017321
2020-09-02,117.94,118.54,117.31,117.91,117.91,1019021
2020-09-03,118.0,118.63,117.4,118.03,118.03,1019890
2020-09-04,118.08,118.76,117.48,118.16,118.16,1019890
2020-09-07,118.23,118.89,117.63,118.29,118.29,1019021
2020-09-08,118.43,119.03,117.83,118.43,118.43,1017321
2020-09-09,118.63,119.23,117.97,118.57,118.57,1014863
2020-09-10,118.79,119.39,118.11,118.71,118.71,1011756
2020-09-11,118.89,119.49,118.25,118.85,118.85,1008135
2020-09-14,118.97,119.6,118.37,119.0,119.0,1004158
2020-09-15,119.07,119.75,118.47,119.15,119.15,1000000
2020-09-16,119.24,119.9,118.64,119.3,119.3,995842
2020-09-17,119.46,120.06,118.86,119.46,119.46,991865
2020-09-18,119.68,120.28,119.01,119.61,119.61,988244
2020-09-21,119.85,120.45,119.17,119.77,119.77,985137
2020-09-22,119.97,120.57,119.33,119.93,119.93,982679
2020-09-23,120.06,120.69,119.46,120.09,120.09,980979
2020-09-24,120.18,120.86,119.58,120.26,120.26,980110
2020-09-25,120.36,121.02,119.76,120.42,120.42,980110
2020-09-28,120.59,121.19,119.99,120.59,120.59,980979
2020-09-29,120.82,121.42,120.16,120.76,120.76,982679
2020-09-30,121.0,121.6,120.32,120.92,120.92,985137
2020-10-01,121.13,121.73,120.49,121.09,121.09,988244
2020-10-02,121.23,121.86,120.63,121.26,121.26,991865
2020-10-05,121.35,122.03,120.75,121.43,121.43,995842
2020-10-06,121.54,122.2,120.94,121.6,121.6,1000000
2020-10-07,121.77,122.37,121.17,121.77,121.77,1004158
2020-10-08,122.0,122.6,121.34,121.94,121.94,1008135
2020-10-09,122.19,122.79,121.51,122.11,122.11,1011756
2020-10-12,122.31,122.91,121.68,122.28,122.28,1014863
2020-10-13,122.41,123.04,121.81,122.44,122.44,1017321
2020-10-14,122.53,123.21,121.93,122.61,122.61,1019021
2020-10-15,122.72,123.38,122.12,122.78,122.78,1019890
2020-10-16,122.94,123.54,122.34,122.94,122.94,1019890
2020-10-19,123.17,123.77,122.51,123.11,123.11,1019021
2020-10-20,123.35,123.95,122.67,123.27,123.27,1017321
2020-10-21,123.46,124.06,122.83,123.43,123.43,1014863
2020-10-22,123.55,124.19,122.95,123.59,123.59,1011756
2020-10-23,123.67,124.34,123.07,123.74,123.74,1008135
2020-10-26,123.84,124.5,123.24,123.9,123.9,1004158
2020-10-27,124.05,124.65,123.45,124.05,124.05,1000000
2020-10-28,124.26,124.86,123.6,124.2,124.2,995842
2020-10-29,124.42,125.02,123.75,124.35,124.35,991865
2020-10-30,124.53,125.13,123.89,124.49,124.49,988244
2020-11-02,124.6,125.23,124.0,124.63,124.63,985137
2020-11-03,124.69,125.37,124.09,124.77,124.77,982679
2020-11-04,124.84,125.51,124.24,124.91,124.91,980979
2020-11-05,125.04,125.64,124.44,125.04,125.04,980110
2020-11-06,125.23,125.83,124.57,125.17,125.17,980110
2020-11-09,125.37,125.97,124.69,125.29,125.29,980979
2020-11-10,125.45,126.05,124.81,125.41,125.41,982679
2020-11-11,125.5,126.13,124.9,125.53,125.53,985137
2020-11-12,125.57,126.25,124.97,125.65,125.65,988244
2020-11-13,125.69,126.36,125.09,125.76,125.76,991865
2020-11-16,125.86,126.46,125.26,125.86,125.86,995842
2020-11-17,126.03,126.63,125.36,125.96,125.96,1000000
2020-11-18,126.14,126.74,125.46,126.06,126.06,1004158
2020-11-19,126.19,126.79,125.56,126.16,126.16,1008135
2020-11-20,126.21,126.84,125.61,126.24,126.24,1011756
2020-11-23,126.25,126.93,125.65,126.33,126.33,1014863
2020-11-24,126.35,127.01,125.75,126.41,126.41,1017321
2020-11-25,126.48,127.08,125.88,126.48,126.48,1019021
2020-11-26,126.62,127.22,125.96,126.56,126.56,1019890
2020-11-27,126.7,127.3,126.02,126.62,126.62,1019890
2020-11-30,126.72,127.32,126.08,126.68,126.68,1019021
2020-12-01,126.7,127.34,126.1,126.74,126.74,1017321
2020-12-02,126.71,127.39,126.11,126.79,126.79,1014863
2020-12-03,126.78,127.44,126.18,126.84,126.84,1011756
2020-12-04,126.88,127.48,126.28,126.88,126.88,1008135
2020-12-07,126.98,127.58,126.32,126.92,126.92,1004158
2020-12-08,127.03,127.63,126.35,126.95,126.95,1000000
2020-12-09,127.01,127.61,126.38,126.98,126.98,995842
2020-12-10,126.97,127.6,126.37,127.0,127.0,991865
2020-12-11,126.94,127.62,126.34,127.02,127.02,988244
2020-12-14,126.97,127.63,126.37,127.03,127.03,985137
2020-12-15,127.04,127.64,126.44,127.04,127.04,982679
2020-12-16,127.11,127.71,126.44,127.04,127.04,980979
2020-12-17,127.12,127.72,126.44,127.04,127.04,980110
2020-12-18,127.07,127.67,126.44,127.04,127.04,980110
2020-12-21,126.99,127.62,126.39,127.02,127.02,980979
2020-12-22,126.93,127.61,126.33,127.01,127.01,982679
2020-12-23,126.93,127.59,126.33,126.99,126.99,985137
2020-12-24,126.96,127.56,126.36,126.96,126.96,988244
2020-12-25,127.0,127.6,126.34,126.94,126.94,991865
2020-12-28,126.98,127.58,126.3,126.9,126.9,995842
2020-12-29,126.9,127.5,126.26,126.86,126.86,1000000
2020-12-30,126.79,127.42,126.19,126.82,126.82,1004158
2020-12-31,126.7,127.38,126.1,126.78,126.78,1008135
2021-01-01,126.66,127.33,126.06,126.73,126.73,1011756
2021-01-04,126.67,127.27,126.07,126.67,126.67,1014863
2021-01-05,126.68,127.28,126.01,126.61,126.61,1017321
2021-01-06,126.63,127.23,125.95,126.55,126.55,1019021
2021-01-07,126.52,127.12,125.89,126.49,126.49,1019890
2021-01-08,126.38,127.02,125.78,126.42,126.42,1019890
2021-01-11,126.27,126.95,125.67,126.35,126.35,1019021
2021-01-12,126.21,126.87,125.61,126.27,126.27,1017321
2021-01-13,126.19,126.79,125.59,126.19,126.19,1014863
2021-01-14,126.17,126.77,125.51,126.11,126.11,1011756
2021-01-15,126.1,126.7,125.43,126.03,126.03,1008135
2021-01-18,125.97,126.57,125.34,125.94,125.94,1004158
2021-01-19,125.82,126.45,125.22,125.85,125.85,1000000
2021-01-20,125.68,126.36,125.08,125.76,125.76,995842
2021-01-21,125.6,126.26,125.0,125.66,125.66,991865
2021-01-22,125.57,126.17,124.97,125.57,125.57,988244
2021-01-25,125.53,126.13,124.87,125.47,125.47,985137
2021-01-26,125.45,126.05,124.77,125.37,125.37,982679
2021-01-27,125.3,125.9,124.67,125.27,125.27,980979
2021-01-28,125.13,125.76,124.53,125.16,125.16,980110
2021-01-29,124.98,125.66,124.38,125.06,125.06,980110
2021-02-01,124.89,125.55,124.29,124.95,124.95,980979
2021-02-02,124.84,125.44,124.24,124.84,124.84,982679
2021-02-03,124.8,125.4,124.14,124.74,124.74,985137
2021-02-04,124.71,125.31,124.03,124.63,124.63,988244
2021-02-05,124.55,125.15,123.92,124.52,124.52,991865
2021-02-08,124.37,125.01,123.77,124.41,124.41,995842
2021-02-09,124.22,124.9,123.62,124.3,124.3,1000000
2021-02-10,124.13,124.79,123.53,124.19,124.19,1004158
2021-02-11,124.08,124.68,123.48,124.08,124.08,1008135
2021-02-12,124.03,124.63,123.37,123.97,123.97,1011756
2021-02-15,123.94,124.54,123.26,123.86,123.86,1014863
2021-02-16,123.79,124.39,123.16,123.76,123.76,1017321
2021-02-17,123.61,124.25,123.01,123.65,123.65,1019021
2021-02-18,123.46,124.14,122.86,123.54,123.54,1019890
2021-02-19,123.37,124.04,122.77,123.44,123.44,1019890
2021-02-22,123.33,123.93,122.73,123.33,123.33,1019021
2021-02-23,123.29,123.89,122.63,123.23,123.23,1017321
2021-02-24,123.21,123.81,122.53,123.13,123.13,1014863
2021-02-25,123.07,123.67,122.43,123.03,123.03,1011756
2021-02-26,122.9,123.54,122.3,122.94,122.94,1008135
2021-03-01,122.76,123.44,122.16,122.84,122.84,1004158
2021-03-02,122.69,123.35,122.09,122.75,122.75,1000000
2021-03-03,122.66,123.26,122.06,122.66,122.66,995842
2021-03-04,122.64,123.24,121.97,122.57,122.57,991865
2021-03-05,122.57,123.17,121.89,122.49,122.49,988244
2021-03-08,122.44,123.04,121.81,122.41,122.41,985137
2021-03-09,122.29,122.93,121.69,122.33,122.33,982679
2021-03-10,122.18,122.85,121.58,122.25,122.25,980979
2021-03-11,122.12,122.78,121.52,122.18,122.18,980110
2021-03-12,122.11,122.71,121.51,122.11,122.11,980110
2021-03-15,122.11,122.71,121.45,122.05,122.05,980979
2021-03-16,122.06,122.66,121.39,121.99,121.99,982679
2021-03-17,121.96,122.56,121.33,121.93,121.93,985137
2021-03-18,121.84,122.47,121.24,121.87,121.87,988244
2021-03-19,121.75,122.42,121.15,121.82,121.82,991865
2021-03-22,121.72,122.38,121.12,121.78,121.78,995842
2021-03-23,121.74,122.34,121.14,121.74,121.74,1000000
2021-03-24,121.76,122.36,121.1,121.7,121.7,1004158
2021-03-25,121.74,122.34,121.06,121.66,121.66,1008135
2021-03-26,121.67,122.27,121.04,121.64,121.64,1011756
2021-03-29,121.58,122.21,120.98,121.61,121.61,1014863
2021-03-30,121.51,122.19,120.91,121.59,121.59,1017321
2021-03-31,121.51,122.18,120.91,121.58,121.58,1019021
2021-04-01,121.56,122.16,120.96,121.56,121.56,1019890
2021-04-02,121.62,122.22,120.96,121.56,121.56,1019890
2021-04-05,121.64,122.24,120.96,121.56,121.56,1019021
2021-04-06,121.6,122.2,120.96,121.56,121.56,1017321
2021-04-07,121.53,122.17,120.93,121.57,121.57,1014863
2021-04-08,121.5,122.18,120.9,121.58,121.58,1011756
2021-04-09,121.54,122.2,120.94,121.6,121.6,1008135
2021-04-12,121.62,122.22,121.02,121.62,121.62,1004158
2021-04-13,121.71,122.31,121.05,121.65,121.65,1000000
2021-04-14,121.76,122.36,121.08,121.68,121.68,995842
2021-04-15,121.75,122.35,121.12,121.72,121.72,991865
2021-04-16,121.73,122.36,121.13,121.76,121.76,988244
2021-04-19,121.73,122.41,121.13,121.81,121.81,985137
2021-04-20,121.8,122.46,121.2,121.86,121.86,982679
2021-04-21,121.92,122.52,121.32,121.92,121.92,980979
2021-04-22,122.04,122.64,121.38,121.98,121.98,980110
2021-04-23,122.12,122.72,121.44,122.04,122.04,980110
2021-04-26,122.15,122.75,121.52,122.12,122.12,980979
2021-04-27,122.16,122.79,121.56,122.19,122.19,982679
2021-04-28,122.19,122.87,121.59,122.27,122.27,985137
2021-04-29,122.29,122.96,121.69,122.36,122.36,988244
2021-04-30,122.44,123.04,121.84,122.44,122.44,991865
2021-05-03,122.6,123.2,121.94,122.54,122.54,995842
2021-05-04,122.71,123.31,122.04,122.64,122.64,1000000
2021-05-05,122.77,123.37,122.14,122.74,122.74,1004158
2021-05-06,122.81,123.44,122.21,122.84,122.84,1008135
2021-05-07,122.88,123.55,122.28,122.95,122.95,1011756
2021-05-10,123.01,123.67,122.41,123.07,123.07,1014863
2021-05-11,123.19,123.79,122.59,123.19,123.19,1017321
2021-05-12,123.37,123.97,122.71,123.31,123.31,1019021
2021-05-13,123.51,124.11,122.83,123.43,123.43,1019890
2021-05-14,123.6,124.2,122.96,123.56,123.56,1019890
2021-05-17,123.66,124.29,123.06,123.69,123.69,1019021
2021-05-18,123.75,124.43,123.15,123.83,123.83,1017321
2021-05-19,123.9,124.57,123.3,123.97,123.97,1014863
2021-05-20,124.11,124.71,123.51,124.11,124.11,1011756
2021-05-21,124.32,124.92,123.65,124.25,124.25,1008135
2021-05-24,124.48,125.08,123.8,124.4,124.4,1004158
2021-05-25,124.58,125.18,123.95,124.55,124.55,1000000
2021-05-26,124.67,125.3,124.07,124.7,124.7,995842
2021-05-27,124.78,125.46,124.18,124.86,124.86,991865
2021-05-28,124.95,125.61,124.35,125.01,125.01,988244
2021-05-31,125.17,125.77,124.57,125.17,125.17,985137
2021-06-01,125.39,125.99,124.73,125.33,125.33,982679
2021-06-02,125.57,126.17,124.89,125.49,125.49,980979
2021-06-03,125.69,126.29,125.06,125.66,125.66,980110
2021-06-04,125.79,126.42,125.19,125.82,125.82,980110
2021-06-07,125.91,126.59,125.31,125.99,125.99,980979
2021-06-08,126.09,126.76,125.49,126.16,126.16,982679
2021-06-09,126.32,126.92,125.72,126.32,126.32,985137
2021-06-10,126.55,127.15,125.89,126.49,126.49,988244
2021-06-11,126.74,127.34,126.06,126.66,126.66,991865
2021-06-14,126.87,127.47,126.23,126.83,126.83,995842
2021-06-15,126.97,127.6,126.37,127.0,127.0,1000000
2021-06-16,127.09,127.77,126.49,127.17,127.17,1004158
2021-06-17,127.28,127.94,126.68,127.34,127.34,1008135
2021-06-18,127.51,128.11,126.91,127.51,127.51,1011756
2021-06-21,127.74,128.34,127.08,127.68,127.68,1014863
2021-06-22,127.92,128.52,127.24,127.84,127.84,1017321
2021-06-23,128.05,128.65,127.41,128.01,128.01,1019021
2021-06-24,128.14,128.78,127.54,128.18,128.18,1019890
2021-06-25,128.26,128.94,127.66,128.34,128.34,1019890
2021-06-28,128.44,129.11,127.84,128.51,128.51,1019021
2021-06-29,128.67,129.27,128.07,128.67,128.67,1017321
2021-06-30,128.89,129.49,128.23,128.83,128.83,1014863
2021-07-01,129.06,129.66,128.39,128.99,128.99,1011756
